ARC,ASD,MD,IR,IR*,SR,Model,Num_Trades
-0.06025450170204105,0.20114423898828113,0.8336556429455316,-0.2995586749345157,-0.021651336305873545,-0.3855352353995261,ARIMA,1434
0.027272705009693032,0.1958611538599491,0.5555396806819811,0.1392450951718299,0.006835858061490806,0.14488590827828765,LSTM,1589
0.03128214132123297,0.19585702685046924,0.5555396806819811,0.15971926983817597,0.008993706380556696,0.16600570335218104,SVM,1589
