ARC,ASD,MD,IR,IR*,SR,Model,Num_Trades
-0.1910756848465066,0.5467224473422825,0.9078319264932007,-0.34949303028503836,-0.07355945320049805,-0.45156864323111645,ARIMA,146
0.25845470877717736,0.5261553869940001,0.5147248606342185,0.49121365126329986,0.24664921182979313,0.5368336074305068,LSTM,140
0.3319558760301389,0.5260335573804672,0.6392460225293701,0.6310545617720797,0.32770210919261755,0.6968250601105054,SVM,142
