ARC,ASD,MD,IR,IR*,SR,Model,Num_Trades
-0.05341072732033414,0.20584238507185304,0.7833473284872544,-0.25947390427724665,-0.01769162853322987,-0.3045558249098717,ARIMA,1229
-0.13017228571866724,0.20803127177427838,0.8747022705385192,-0.6257342206700008,-0.09312111846566423,-0.7415677970803666,LSTM,1275
-0.12031950727966279,0.208055381809986,0.8609385661615345,-0.578305190824378,-0.08082039573100648,-0.6791341677269261,SVM,1293
